V1 V2
4064 ITGB3 FLT1
4065 PDGFB FLT1
4066 FLT1 S1PR3
4067 VEGFA FLT1
4068 PDGFB GNA15
4069 GNA15 S1PR3
4070 VEGFA GNA15
4071 ITGB3 GNAO1
4072 PDGFB GNAO1
4073 GNAO1 S1PR3
4074 VEGFA GNAO1
4075 ITGB3 S1PR3
4076 PDGFB S1PR3
4077 VEGFA S1PR3
4078 GNAO1 PTGS2
4079 SPHK1 GNAO1
4080 ITGB3 PLCB2
4081 ITGB3 PTGS2
4082 PDGFB PLCB2
4083 PDGFB PTGS2
4084 PLCB2 PTGS2
4085 SPHK1 PLCB2
4086 VEGFA PLCB2
4087 SPHK1 PTGS2
4088 VEGFA PTGS2
4089 GNAO1 S1PR4
4090 GNAO1 S1PR5
4091 S1PR4 S1PR5
4092 GNA15 S1PR4
4093 GNA15 S1PR5
4094 SPHK1 GNA15
4095 S1PR3 S1PR4
4096 S1PR3 S1PR5
4097 SPHK1 S1PR3
4098 SPHK1 S1PR4
4099 SPHK1 S1PR5
4100 GNA15 FOS
4101 GNAO1 FOS
4102 JUN FOS
4103 JUN GNA15
4104 JUN GNAO1
4105 ADCY1 ADCY2
4106 ADCY1 ADCY8
4107 COL1A2 ADCY1
4108 COL3A1 ADCY1
4109 ADCY1 CYSLTR1
4110 ADCY1 CYSLTR2
4111 ADCY1 EDN1
4112 ADCY1 EDN2
4113 ADCY1 EDN3
4114 EDNRB ADCY1
4115 FOS ADCY1
4116 GNA15 ADCY1
4117 GNAO1 ADCY1
4118 JUN ADCY1
4119 MMP1 ADCY1
4120 ADCY1 PLA2G4A
4121 PLCB1 ADCY1
4122 PLCB2 ADCY1
4123 PRKCG ADCY1
4124 ADCY1 SLC9A3
4125 ADCY2 ADCY8
4126 COL1A2 ADCY2
4127 COL3A1 ADCY2
4128 ADCY2 CYSLTR1
4129 ADCY2 CYSLTR2
4130 ADCY2 EDN1
4131 ADCY2 EDN2
4132 ADCY2 EDN3
4133 EDNRB ADCY2
4134 FOS ADCY2
4135 GNA15 ADCY2
4136 GNAO1 ADCY2
4137 JUN ADCY2
4138 MMP1 ADCY2
4139 ADCY2 PLA2G4A
4140 PLCB1 ADCY2
4141 PLCB2 ADCY2
4142 PRKCG ADCY2
4143 ADCY2 SLC9A3
4144 COL1A2 ADCY8
4145 COL3A1 ADCY8
4146 ADCY8 CYSLTR1
4147 ADCY8 CYSLTR2
4148 ADCY8 EDN1
4149 ADCY8 EDN2
4150 ADCY8 EDN3
4151 EDNRB ADCY8
4152 FOS ADCY8
4153 GNA15 ADCY8
4154 GNAO1 ADCY8
4155 JUN ADCY8
4156 MMP1 ADCY8
4157 ADCY8 PLA2G4A
4158 PLCB1 ADCY8
4159 PLCB2 ADCY8
4160 PRKCG ADCY8
4161 ADCY8 SLC9A3
4162 COL1A2 CYSLTR1
4163 COL1A2 CYSLTR2
4164 COL1A2 EDN1
4165 COL1A2 EDN2
4166 COL1A2 EDN3
4167 COL1A2 EDNRB
4168 COL1A2 FOS
4169 COL1A2 GNA15
4170 COL1A2 GNAO1
4171 JUN COL1A2
4172 COL1A2 PLA2G4A
4173 COL1A2 PLCB1
4174 COL1A2 PLCB2
4175 COL1A2 PRKCG
4176 COL1A2 SLC9A3
4177 COL3A1 CYSLTR1
4178 COL3A1 CYSLTR2
4179 COL3A1 EDN1
4180 COL3A1 EDN2
4181 COL3A1 EDN3
4182 COL3A1 EDNRB
4183 COL3A1 FOS
4184 COL3A1 GNA15
4185 COL3A1 GNAO1
4186 JUN COL3A1
4187 COL3A1 PLA2G4A
4188 COL3A1 PLCB1
4189 COL3A1 PLCB2
4190 COL3A1 PRKCG
4191 COL3A1 SLC9A3
4192 CYSLTR1 CYSLTR2
4193 CYSLTR1 EDN1
4194 CYSLTR1 EDN2
4195 CYSLTR1 EDN3
4196 EDNRB CYSLTR1
4197 FOS CYSLTR1
4198 GNA15 CYSLTR1
4199 GNAO1 CYSLTR1
4200 JUN CYSLTR1
4201 MMP1 CYSLTR1
4202 CYSLTR1 PLA2G4A
4203 PLCB1 CYSLTR1
4204 PLCB2 CYSLTR1
4205 PRKCG CYSLTR1
4206 CYSLTR1 SLC9A3
4207 CYSLTR2 EDN1
4208 CYSLTR2 EDN2
4209 CYSLTR2 EDN3
4210 EDNRB CYSLTR2
4211 FOS CYSLTR2
4212 GNA15 CYSLTR2
4213 GNAO1 CYSLTR2
4214 JUN CYSLTR2
4215 MMP1 CYSLTR2
4216 CYSLTR2 PLA2G4A
4217 PLCB1 CYSLTR2
4218 PLCB2 CYSLTR2
4219 PRKCG CYSLTR2
4220 CYSLTR2 SLC9A3
4221 EDN1 EDN2
4222 EDN1 EDN3
4223 EDNRB EDN1
4224 FOS EDN1
4225 GNA15 EDN1
4226 GNAO1 EDN1
4227 JUN EDN1
4228 MMP1 EDN1
4229 EDN1 PLA2G4A
4230 PLCB1 EDN1
4231 PLCB2 EDN1
4232 PRKCG EDN1
4233 EDN1 SLC9A3
4234 EDN2 EDN3
4235 EDNRB EDN2
4236 FOS EDN2
4237 GNA15 EDN2
4238 GNAO1 EDN2
4239 JUN EDN2
4240 MMP1 EDN2
4241 EDN2 PLA2G4A
4242 PLCB1 EDN2
4243 PLCB2 EDN2
4244 PRKCG EDN2
4245 EDN2 SLC9A3
4246 EDNRB EDN3
4247 FOS EDN3
4248 GNA15 EDN3
4249 GNAO1 EDN3
4250 JUN EDN3
4251 MMP1 EDN3
4252 EDN3 PLA2G4A
4253 PLCB1 EDN3
4254 PLCB2 EDN3
4255 PRKCG EDN3
4256 EDN3 SLC9A3
4257 EDNRB FOS
4258 EDNRB GNA15
4259 EDNRB GNAO1
4260 JUN EDNRB
4261 MMP1 EDNRB
4262 EDNRB PLA2G4A
4263 EDNRB PLCB1
4264 EDNRB PLCB2
4265 EDNRB PRKCG
4266 EDNRB SLC9A3
4267 MMP1 FOS
4268 FOS PLA2G4A
4269 PLCB1 FOS
4270 PLCB2 FOS
4271 PRKCG FOS
4272 FOS SLC9A3
4273 MMP1 GNA15
4274 GNA15 PLA2G4A
4275 GNA15 SLC9A3
4276 MMP1 GNAO1
4277 GNAO1 PLA2G4A
4278 GNAO1 SLC9A3
4279 JUN MMP1
4280 JUN PLA2G4A
4281 JUN PLCB1
4282 JUN PLCB2
4283 JUN PRKCG
4284 JUN SLC9A3
4285 MMP1 PLA2G4A
4286 MMP1 PLCB1
4287 MMP1 PLCB2
4288 MMP1 PRKCG
4289 MMP1 SLC9A3
4290 PLCB1 PLA2G4A
4291 PLCB2 PLA2G4A
4292 PRKCG PLA2G4A
4293 PLA2G4A SLC9A3
4294 PLCB1 SLC9A3
4295 PLCB2 SLC9A3
4296 PRKCG SLC9A3
4297 ADCY1 ADRA1B
4298 CXCL8 ADCY1
4299 HBEGF ADCY1
4300 IL6 ADCY1
4301 ADCY1 LPAR3
4302 MMP2 ADCY1
4303 MMP9 ADCY1
4304 NFKBIA ADCY1
4305 PIK3R1 ADCY1
4306 ADCY1 SLC9A3R2
4307 TIAM1 ADCY1
4308 ADCY2 ADRA1B
4309 CXCL8 ADCY2
4310 HBEGF ADCY2
4311 IL6 ADCY2
4312 ADCY2 LPAR3
4313 MMP2 ADCY2
4314 MMP9 ADCY2
4315 NFKBIA ADCY2
4316 PIK3R1 ADCY2
4317 ADCY2 SLC9A3R2
4318 TIAM1 ADCY2
4319 ADCY8 ADRA1B
4320 CXCL8 ADCY8
4321 HBEGF ADCY8
4322 IL6 ADCY8
4323 ADCY8 LPAR3
4324 MMP2 ADCY8
4325 MMP9 ADCY8
4326 NFKBIA ADCY8
4327 PIK3R1 ADCY8
4328 ADCY8 SLC9A3R2
4329 TIAM1 ADCY8
4330 CXCL8 ADRA1B
4331 FOS ADRA1B
4332 GNA15 ADRA1B
4333 GNAO1 ADRA1B
4334 HBEGF ADRA1B
4335 IL6 ADRA1B
4336 JUN ADRA1B
4337 ADRA1B LPAR3
4338 MMP2 ADRA1B
4339 MMP9 ADRA1B
4340 NFKBIA ADRA1B
4341 PIK3R1 ADRA1B
4342 ADRA1B SLC9A3R2
4343 TIAM1 ADRA1B
4344 CXCL8 FOS
4345 CXCL8 GNAO1
4346 CXCL8 HBEGF
4347 IL6 CXCL8
4348 JUN CXCL8
4349 CXCL8 LPAR3
4350 MMP9 CXCL8
4351 NFKBIA CXCL8
4352 PIK3R1 CXCL8
4353 CXCL8 SLC9A3R2
4354 CXCL8 TIAM1
4355 HBEGF FOS
4356 IL6 FOS
4357 FOS LPAR3
4358 MMP2 FOS
4359 MMP9 FOS
4360 NFKBIA FOS
4361 PIK3R1 FOS
4362 FOS SLC9A3R2
4363 TIAM1 FOS
4364 IL6 GNA15
4365 GNA15 LPAR3
4366 NFKBIA GNA15
4367 GNA15 SLC9A3R2
4368 TIAM1 GNA15
4369 IL6 GNAO1
4370 GNAO1 LPAR3
4371 NFKBIA GNAO1
4372 GNAO1 SLC9A3R2
4373 TIAM1 GNAO1
4374 IL6 HBEGF
4375 JUN HBEGF
4376 HBEGF LPAR3
4377 NFKBIA HBEGF
4378 HBEGF SLC9A3R2
4379 TIAM1 HBEGF
4380 JUN IL6
4381 IL6 LPAR3
4382 NFKBIA IL6
4383 PIK3R1 IL6
4384 IL6 SLC9A3R2
4385 IL6 TIAM1
4386 JUN LPAR3
4387 JUN MMP2
4388 JUN MMP9
4389 JUN SLC9A3R2
4390 JUN TIAM1
4391 MMP2 LPAR3
4392 MMP9 LPAR3
4393 NFKBIA LPAR3
4394 PIK3R1 LPAR3
4395 LPAR3 SLC9A3R2
4396 TIAM1 LPAR3
4397 NFKBIA MMP2
4398 MMP2 SLC9A3R2
4399 MMP2 TIAM1
4400 NFKBIA MMP9
4401 MMP9 SLC9A3R2
4402 MMP9 TIAM1
4403 NFKBIA PIK3R1
4404 NFKBIA SLC9A3R2
4405 NFKBIA TIAM1
4406 PIK3R1 SLC9A3R2
4407 TIAM1 SLC9A3R2
4408 EGF AREG
4409 ERBB3 AREG
4410 AREG ERBB4
4411 AREG EREG
4412 HBEGF AREG
4413 HSP90AA1 AREG
4414 AREG NRG1
4415 AREG NRG2
4416 AREG TGFA
4417 EGF ERBB4
4418 EGF EREG
4419 EGF HBEGF
4420 EGF HSP90AA1
4421 EGF NRG1
4422 EGF NRG2
4423 EGF TGFA
4424 ERBB3 ERBB4
4425 ERBB3 EREG
4426 ERBB3 HBEGF
4427 HSP90AA1 ERBB3
4428 ERBB3 NRG1
4429 ERBB3 NRG2
4430 ERBB3 TGFA
4431 ERBB4 EREG
4432 HBEGF ERBB4
4433 HSP90AA1 ERBB4
4434 ERBB4 NRG1
4435 ERBB4 NRG2
4436 ERBB4 TGFA
4437 HBEGF EREG
4438 HSP90AA1 EREG
4439 EREG NRG1
4440 EREG NRG2
4441 EREG TGFA
4442 HSP90AA1 HBEGF
4443 HBEGF NRG1
4444 HBEGF NRG2
4445 HBEGF TGFA
4446 HSP90AA1 NRG1
4447 HSP90AA1 NRG2
4448 HSP90AA1 TGFA
4449 NRG1 NRG2
4450 NRG1 TGFA
4451 NRG2 TGFA
4452 GRIN2B ERBB4
4453 PIK3R1 ERBB4
4454 ERBB4 PIK3R3
4455 ERBB4 PRL
4456 ERBB4 PRLR
4457 GRIN2B EREG
4458 PIK3R1 EREG
4459 EREG PIK3R3
4460 EREG PRL
4461 EREG PRLR
4462 GRIN2B HBEGF
4463 GRIN2B NRG1
4464 GRIN2B NRG2
4465 GRIN2B PIK3R3
4466 GRIN2B PRL
4467 GRIN2B PRLR
4468 HBEGF PIK3R3
4469 HBEGF PRL
4470 HBEGF PRLR
4471 PIK3R1 NRG1
4472 NRG1 PIK3R3
4473 NRG1 PRL
4474 NRG1 PRLR
4475 PIK3R1 NRG2
4476 NRG2 PIK3R3
4477 NRG2 PRL
4478 NRG2 PRLR
4479 PIK3R1 PIK3R3
4480 PIK3R1 PRL
4481 PIK3R1 PRLR
4482 PIK3R3 PRL
4483 PIK3R3 PRLR
4484 PRL PRLR
4485 PIK3CG PDE3B
4486 PIK3R6 PDE3B
4487 CASP1 ANTXR1
4488 ANTXR1 DEFA1
4489 ANTXR1 IL18
4490 IL1B ANTXR1
4491 MAP2K6 ANTXR1
4492 ANTXR1 PGR
4493 TNF ANTXR1
4494 VCAM1 ANTXR1
4495 CASP1 DEFA1
4496 CASP1 IL18
4497 CASP1 PGR
4498 TNF CASP1
4499 CASP1 VCAM1
4500 DEFA1 IL18
4501 IL1B DEFA1
4502 MAP2K6 DEFA1
4503 DEFA1 PGR
4504 TNF DEFA1
4505 VCAM1 DEFA1
4506 IL1B IL18
4507 MAP2K6 IL18
4508 IL18 PGR
4509 TNF IL18
4510 VCAM1 IL18
4511 IL1B PGR
4512 TNF IL1B
4513 IL1B VCAM1
4514 MAP2K6 PGR
4515 MAP2K6 TNF
4516 MAP2K6 VCAM1
4517 TNF PGR
4518 VCAM1 PGR
4519 TNF VCAM1
4520 EGR1 CDK5R1
4521 CDK5R1 FOS
4522 MAP2K6 CDK5R1
4523 NTF3 CDK5R1
4524 EGR1 FOS
4525 MAP2K6 EGR1
4526 NTF3 EGR1
4527 MAP2K6 FOS
4528 NTF3 FOS
4529 MAP2K6 NTF3
4530 FOS PTPN7
4531 CCNE1 DDIT4
4532 CCNE1 EIF4EBP1
4533 CCNE1 PPARGC1A
4534 CCNE1 SFN
4535 CCNE1 SGK1
4536 SSPO CCNE1
4537 DDIT4 EIF4EBP1
4538 DDIT4 PPARGC1A
4539 SFN DDIT4
4540 DDIT4 SGK1
4541 SSPO DDIT4
4542 EIF4EBP1 PPARGC1A
4543 SFN EIF4EBP1
4544 EIF4EBP1 SGK1
4545 SSPO EIF4EBP1
4546 SFN PPARGC1A
4547 PPARGC1A SGK1
4548 SSPO PPARGC1A
4549 SFN SGK1
4550 SSPO SFN
4551 SSPO SGK1
4552 FLT1 PGF
4553 VEGFA PGF
4554 CAV1 FLT1
4555 CAV1 HSP90AA1
4556 CAV1 NOS3
4557 CAV1 PGF
4558 CAV1 PIK3R1
4559 CAV1 VEGFA
4560 HSP90AA1 FLT1
4561 NOS3 FLT1
4562 PIK3R1 FLT1
4563 HSP90AA1 NOS3
4564 HSP90AA1 PGF
4565 NOS3 PGF
4566 VEGFA NOS3
4567 PIK3R1 PGF
4568 CAV1 ITGB3
4569 MAP2K6 CAV1
4570 CAV1 SH2D2A
4571 CAV1 VTN
4572 MAP2K6 FLT1
4573 FLT1 SH2D2A
4574 FLT1 VTN
4575 MAP2K6 HSP90AA1
4576 HSP90AA1 SH2D2A
4577 MAP2K6 ITGB3
4578 ITGB3 NOS3
4579 ITGB3 SH2D2A
4580 MAP2K6 NOS3
4581 MAP2K6 SH2D2A
4582 MAP2K6 VEGFA
4583 MAP2K6 VTN
4584 NOS3 SH2D2A
4585 NOS3 VTN
4586 PIK3R1 SH2D2A
4587 VEGFA SH2D2A
4588 SH2D2A VTN
4589 CDH1 CAMK2A
4590 CDH2 CAMK2A
4591 CAMK2A DUSP6
4592 CAMK2A FGF1
4593 CAMK2A FGF17
4594 CAMK2A FGF18
4595 CAMK2A FGF8
4596 CAMK2A FGF9
4597 CAMK2A FGFR2
4598 CAMK2A FGFR4
4599 FOS CAMK2A
4600 HGF CAMK2A
4601 CAMK2A IL17RD
4602 JUN CAMK2A
4603 CAMK2A KL
4604 CAMK2A KLB
4605 MMP9 CAMK2A
4606 CAMK2A NCAM1
4607 PIK3R1 CAMK2A
4608 PLAU CAMK2A
4609 PLAUR CAMK2A
4610 SDC4 CAMK2A
4611 SPP1 CAMK2A
4612 CDH1 DUSP6
4613 CDH1 FGF1
4614 CDH1 FGF17
4615 CDH1 FGF18
4616 CDH1 FGF8
4617 CDH1 FGF9
4618 CDH1 FGFR2
4619 CDH1 FGFR4
4620 CDH1 FOS
4621 CDH1 IL17RD
4622 JUN CDH1
4623 CDH1 KL
4624 CDH1 KLB
4625 MMP9 CDH1
4626 CDH1 NCAM1
4627 PLAU CDH1
4628 PLAUR CDH1
4629 SDC4 CDH1
4630 SPP1 CDH1
4631 CDH2 DUSP6
4632 CDH2 FGF1
4633 CDH2 FGF17
4634 CDH2 FGF18
4635 CDH2 FGF8
4636 CDH2 FGF9
4637 CDH2 FGFR2
4638 CDH2 FGFR4
4639 CDH2 FOS
4640 HGF CDH2
4641 CDH2 IL17RD
4642 JUN CDH2
4643 CDH2 KL
4644 CDH2 KLB
4645 MMP9 CDH2
4646 CDH2 NCAM1
4647 PLAU CDH2
4648 PLAUR CDH2
4649 SDC4 CDH2
4650 SPP1 CDH2
4651 DUSP6 FGF1
4652 DUSP6 FGF17
4653 DUSP6 FGF18
4654 DUSP6 FGF8
4655 DUSP6 FGF9
4656 DUSP6 FGFR2
4657 DUSP6 FGFR4
4658 FOS DUSP6
4659 HGF DUSP6
4660 DUSP6 IL17RD
4661 JUN DUSP6
4662 DUSP6 KL
4663 DUSP6 KLB
4664 MMP9 DUSP6
4665 DUSP6 NCAM1
4666 PIK3R1 DUSP6
4667 PLAU DUSP6
4668 PLAUR DUSP6
4669 SDC4 DUSP6
4670 SPP1 DUSP6
4671 FGF1 FGF17
4672 FGF1 FGF18
4673 FGF1 FGF8
4674 FGF1 FGF9
4675 FGF1 FGFR2
4676 FGF1 FGFR4
4677 FOS FGF1
4678 HGF FGF1
4679 FGF1 IL17RD
4680 JUN FGF1
4681 FGF1 KL
4682 FGF1 KLB
4683 MMP9 FGF1
4684 FGF1 NCAM1
4685 PIK3R1 FGF1
4686 PLAU FGF1
4687 PLAUR FGF1
4688 SDC4 FGF1
4689 SPP1 FGF1
4690 FGF17 FGF18
4691 FGF17 FGF8
4692 FGF17 FGF9
4693 FGF17 FGFR2
4694 FGF17 FGFR4
4695 FOS FGF17
4696 HGF FGF17
4697 FGF17 IL17RD
4698 JUN FGF17
4699 FGF17 KL
4700 FGF17 KLB
4701 MMP9 FGF17
4702 FGF17 NCAM1
4703 PIK3R1 FGF17
4704 PLAU FGF17
4705 PLAUR FGF17
4706 SDC4 FGF17
4707 SPP1 FGF17
4708 FGF18 FGF8
4709 FGF18 FGF9
4710 FGF18 FGFR2
4711 FGF18 FGFR4
4712 FOS FGF18
4713 HGF FGF18
4714 FGF18 IL17RD
4715 JUN FGF18
4716 FGF18 KL
4717 FGF18 KLB
4718 MMP9 FGF18
4719 FGF18 NCAM1
4720 PIK3R1 FGF18
4721 PLAU FGF18
4722 PLAUR FGF18
4723 SDC4 FGF18
4724 SPP1 FGF18
4725 FGF8 FGF9
4726 FGF8 FGFR2
4727 FGF8 FGFR4
4728 FOS FGF8
4729 HGF FGF8
4730 FGF8 IL17RD
4731 JUN FGF8
4732 FGF8 KL
4733 FGF8 KLB
4734 MMP9 FGF8
4735 FGF8 NCAM1
4736 PIK3R1 FGF8
4737 PLAU FGF8
4738 PLAUR FGF8
4739 SDC4 FGF8
4740 SPP1 FGF8
4741 FGF9 FGFR2
4742 FGF9 FGFR4
4743 FOS FGF9
4744 HGF FGF9
4745 FGF9 IL17RD
4746 JUN FGF9
4747 FGF9 KL
4748 FGF9 KLB
4749 MMP9 FGF9
4750 FGF9 NCAM1
4751 PIK3R1 FGF9
4752 PLAU FGF9
4753 PLAUR FGF9
4754 SDC4 FGF9
4755 SPP1 FGF9
4756 FGFR2 FGFR4
4757 FOS FGFR2
4758 HGF FGFR2
4759 FGFR2 IL17RD
4760 JUN FGFR2
4761 FGFR2 KL
4762 FGFR2 KLB
4763 MMP9 FGFR2
4764 FGFR2 NCAM1
4765 PIK3R1 FGFR2
4766 PLAU FGFR2
4767 PLAUR FGFR2
4768 SDC4 FGFR2
4769 SPP1 FGFR2
4770 FOS FGFR4
4771 HGF FGFR4
4772 FGFR4 IL17RD
4773 JUN FGFR4
4774 FGFR4 KL
4775 FGFR4 KLB
4776 MMP9 FGFR4
4777 FGFR4 NCAM1
4778 PIK3R1 FGFR4
4779 PLAU FGFR4
4780 PLAUR FGFR4
4781 SDC4 FGFR4
4782 SPP1 FGFR4
4783 HGF FOS
4784 FOS IL17RD
4785 FOS KL
4786 FOS KLB
4787 FOS NCAM1
4788 PLAU FOS
4789 PLAUR FOS
4790 SDC4 FOS
4791 SPP1 FOS
4792 HGF IL17RD
4793 JUN HGF
4794 HGF KL
4795 HGF KLB
4796 HGF NCAM1
4797 PIK3R1 HGF
4798 HGF SDC4
4799 HGF SPP1
4800 JUN IL17RD
4801 IL17RD KL
4802 IL17RD KLB
4803 MMP9 IL17RD
4804 IL17RD NCAM1
4805 PIK3R1 IL17RD
4806 PLAU IL17RD
4807 PLAUR IL17RD
4808 SDC4 IL17RD
4809 SPP1 IL17RD
4810 JUN KL
4811 JUN KLB
4812 JUN NCAM1
4813 JUN PLAU
4814 JUN PLAUR
4815 JUN SDC4
4816 JUN SPP1
4817 KL KLB
4818 MMP9 KL
4819 KL NCAM1
4820 PIK3R1 KL
4821 PLAU KL
4822 PLAUR KL
4823 SDC4 KL
4824 SPP1 KL
4825 MMP9 KLB
4826 KLB NCAM1
4827 PIK3R1 KLB
4828 PLAU KLB
4829 PLAUR KLB
4830 SDC4 KLB
4831 SPP1 KLB
4832 MMP9 NCAM1
4833 MMP9 SPP1
4834 PIK3R1 NCAM1
4835 PLAU NCAM1
4836 PLAUR NCAM1
4837 SDC4 NCAM1
4838 SPP1 NCAM1
4839 PIK3R1 PLAU
4840 PIK3R1 PLAUR
4841 PIK3R1 SDC4
4842 CEBPB CEBPD
4843 CEBPB CRP
4844 FGG CEBPB
4845 FOS CEBPB
4846 HCK CEBPB
4847 IL6 CEBPB
4848 CEBPB IRF1
4849 JUN CEBPB
4850 CEBPB JUNB
4851 CEBPB LBP
4852 MAP2K6 CEBPB
4853 MYC CEBPB
4854 PIK3R1 CEBPB
4855 CEBPB SOCS3
4856 CEBPB TIMP1
4857 CEBPD CRP
4858 FGG CEBPD
4859 FOS CEBPD
4860 HCK CEBPD
4861 IL6 CEBPD
4862 CEBPD IRF1
4863 JUN CEBPD
4864 CEBPD JUNB
4865 CEBPD LBP
4866 MAP2K6 CEBPD
4867 MYC CEBPD
4868 PIK3R1 CEBPD
4869 CEBPD SOCS3
4870 CEBPD TIMP1
4871 FGG CRP
4872 FOS CRP
4873 HCK CRP
4874 IL6 CRP
4875 CRP IRF1
4876 JUN CRP
4877 CRP JUNB
4878 CRP LBP
4879 MAP2K6 CRP
4880 MYC CRP
4881 PIK3R1 CRP
4882 CRP SOCS3
4883 CRP TIMP1
4884 FGG FOS
4885 HCK FGG
4886 IL6 FGG
4887 FGG IRF1
4888 JUN FGG
4889 FGG JUNB
4890 FGG LBP
4891 MAP2K6 FGG
4892 MYC FGG
4893 PIK3R1 FGG
4894 FGG SOCS3
4895 FGG TIMP1
4896 HCK FOS
4897 FOS IRF1
4898 FOS JUNB
4899 FOS LBP
4900 MYC FOS
4901 FOS SOCS3
4902 FOS TIMP1
4903 HCK IRF1
4904 JUN HCK
4905 HCK JUNB
4906 HCK LBP
4907 MAP2K6 HCK
4908 MYC HCK
4909 PIK3R1 HCK
4910 HCK SOCS3
4911 HCK TIMP1
4912 IL6 IRF1
4913 IL6 JUNB
4914 IL6 LBP
4915 MAP2K6 IL6
4916 MYC IL6
4917 IL6 SOCS3
4918 IL6 TIMP1
4919 JUN IRF1
4920 IRF1 JUNB
4921 IRF1 LBP
4922 MAP2K6 IRF1
4923 MYC IRF1
4924 PIK3R1 IRF1
4925 IRF1 SOCS3
4926 IRF1 TIMP1
4927 JUN JUNB
4928 JUN LBP
4929 JUN SOCS3
4930 JUN TIMP1
4931 JUNB LBP
4932 MAP2K6 JUNB
4933 MYC JUNB
4934 PIK3R1 JUNB
4935 JUNB SOCS3
4936 JUNB TIMP1
4937 MAP2K6 LBP
4938 MYC LBP
4939 PIK3R1 LBP
4940 LBP SOCS3
4941 LBP TIMP1
4942 MYC MAP2K6
4943 MAP2K6 SOCS3
4944 MAP2K6 TIMP1
4945 MYC PIK3R1
4946 MYC SOCS3
4947 MYC TIMP1
4948 PIK3R1 SOCS3
4949 PIK3R1 TIMP1
4950 SOCS3 TIMP1
4951 CAMK2B CAMK2A
4952 CASP1 CAMK2A
4953 CAMK2A CEBPB
4954 CAMK2A IFNG
4955 IL1B CAMK2A
4956 CAMK2A IRF1
4957 CAMK2A SOCS1
4958 CAMK2B CASP1
4959 CAMK2B CEBPB
4960 CAMK2B IFNG
4961 CAMK2B IL1B
4962 CAMK2B IRF1
4963 CAMK2B PIK3R1
4964 CAMK2B SOCS1
4965 CASP1 CEBPB
4966 CASP1 IFNG
4967 CASP1 IRF1
4968 CASP1 SOCS1
4969 CEBPB IFNG
4970 IL1B CEBPB
4971 CEBPB SOCS1
4972 IL1B IFNG
4973 IRF1 IFNG
4974 PIK3R1 IFNG
4975 IFNG SOCS1
4976 IL1B IRF1
4977 IL1B SOCS1
4978 IRF1 SOCS1
4979 PIK3R1 SOCS1
4980 GRAP2 KIT
4981 GRAP2 MAP4K1
4982 GRAP2 MATK
4983 PIK3R1 GRAP2
4984 GRAP2 PTPRO
4985 GRAP2 SNAI2
4986 SOCS1 GRAP2
4987 GRAP2 STAP1
4988 KIT MAP4K1
4989 KIT MATK
4990 PIK3R1 KIT
4991 KIT PTPRO
4992 KIT SNAI2
4993 SOCS1 KIT
4994 KIT STAP1
4995 MAP4K1 MATK
4996 PIK3R1 MAP4K1
4997 MAP4K1 PTPRO
4998 MAP4K1 SNAI2
4999 SOCS1 MAP4K1
5000 MAP4K1 STAP1
5001 PIK3R1 MATK
5002 MATK PTPRO
5003 MATK SNAI2
5004 SOCS1 MATK
5005 MATK STAP1
5006 PIK3R1 PTPRO
5007 PIK3R1 SNAI2
5008 PIK3R1 STAP1
5009 PTPRO SNAI2
5010 SOCS1 PTPRO
5011 PTPRO STAP1
5012 SOCS1 SNAI2
5013 SNAI2 STAP1
5014 SOCS1 STAP1
5015 BTK IRS2
5016 PIK3R1 BTK
5017 SOCS3 BTK
5018 PIK3R1 IRS2
5019 SOCS3 IRS2
5020 CISH CSF2RB
5021 CISH IL5RA
5022 PIK3R1 CISH
5023 CSF2RB IL5RA
5024 PIK3R1 CSF2RB
5025 PIK3R1 IL5RA
5026 CEBPB CISH
5027 CEBPB CSF2RB
5028 CEBPB ID1
5029 CEBPB OSM
5030 CISH ID1
5031 CISH OSM
5032 CSF2RB ID1
5033 CSF2RB OSM
5034 ID1 OSM
5035 PIK3R1 ID1
5036 PIK3R1 OSM
5037 CISH CCL2
5038 CSF2RA CCL2
5039 CSF2RB CCL2
5040 FOS CCL2
5041 CCL2 IRF8
5042 OSM CCL2
5043 PIK3R1 CCL2
5044 SYK CCL2
5045 CSF2RA CISH
5046 FOS CISH
5047 CISH IRF8
5048 SYK CISH
5049 CSF2RA CSF2RB
5050 CSF2RA FOS
5051 CSF2RA IRF8
5052 CSF2RA OSM
5053 PIK3R1 CSF2RA
5054 CSF2RA SYK
5055 FOS CSF2RB
5056 CSF2RB IRF8
5057 SYK CSF2RB
5058 FOS IRF8
5059 FOS OSM
5060 SYK FOS
5061 OSM IRF8
5062 PIK3R1 IRF8
5063 SYK IRF8
5064 SYK OSM
5065 PIK3R1 SYK
5066 CISH DOK2
5067 IFNG CISH
5068 CISH IKZF3
5069 IL2RA CISH
5070 CISH IL2RB
5071 IRS2 CISH
5072 JAK3 CISH
5073 JUN CISH
5074 LCK CISH
5075 MYC CISH
5076 SOCS1 CISH
5077 CISH SOCS2
5078 SOCS3 CISH
5079 FOS DOK2
5080 IFNG DOK2
5081 DOK2 IKZF3
5082 IL2RA DOK2
5083 DOK2 IL2RB
5084 IRS2 DOK2
5085 JAK3 DOK2
5086 JUN DOK2
5087 LCK DOK2
5088 MYC DOK2
5089 PIK3R1 DOK2
5090 SOCS1 DOK2
5091 DOK2 SOCS2
