"","module","modSize","bkgrModSize","rank","enrichmentP","BonferoniP","nModGenesInTerm","fracOfBkgrModSize","fracOfBkgrTermSize","bkgrTermSize","termID","termOntology","termName","termDefinition"
"GO:0031982","31",10,10,9,0.000129147919820017,1,9,0.9,0.0196078431372549,459,"GO:0031982","CC","vesicle","Any small, fluid-filled, spherical organelle enclosed by membrane."
"GO:00082361","31",10,10,10,0.000165347079406366,1,4,0.4,0.0816326530612245,49,"GO:0008236","MF","serine-type peptidase activity","Catalysis of the hydrolysis of peptide bonds in a polypeptide chain by a catalytic mechanism that involves a catalytic triad consisting of a serine nucleophile that is activated by a proton relay involving an acidic residue (e.g. aspartate or glutamate) and a basic residue (usually histidine)."
"GO:0051082","32",12,12,1,2.87781454338802e-17,4.77170429439167e-13,8,0.666666666666667,0.8,10,"GO:0051082","MF","unfolded protein binding","Interacting selectively and non-covalently with an unfolded protein."
"GO:0006457","32",12,12,2,4.02077921360845e-17,6.66685401408417e-13,9,0.75,0.529411764705882,17,"GO:0006457","BP","protein folding","The process of assisting in the covalent and noncovalent assembly of single chain polypeptides or multisubunit complexes into the correct tertiary structure."
"GO:0006986","32",12,12,3,1.52950778678396e-14,2.53607686126648e-10,8,0.666666666666667,0.470588235294118,17,"GO:0006986","BP","response to unfolded protein","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an unfolded protein stimulus."
"GO:0042026","32",12,12,4,5.03634332995713e-14,8.35076087540192e-10,6,0.5,1,6,"GO:0042026","BP","protein refolding","The process carried out by a cell that restores the biological activity of an unfolded or misfolded protein, using helper proteins such as chaperones."
"GO:0009408","32",12,12,5,1.9057884225862e-12,3.15998778349018e-08,8,0.666666666666667,0.285714285714286,28,"GO:0009408","BP","response to heat","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a heat stimulus, a temperature stimulus above the optimal temperature for that organism."
"GO:1900034","32",12,12,6,4.18810018467991e-12,6.94428891621776e-08,6,0.5,0.666666666666667,9,"GO:1900034","BP","regulation of cellular response to heat","Any process that modulates the frequency, rate or extent of cellular response to heat."
"GO:0009266","32",12,12,7,1.09767137260874e-11,1.82004890292256e-07,8,0.666666666666667,0.235294117647059,34,"GO:0009266","BP","response to temperature stimulus","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a temperature stimulus."
"GO:0034605","32",12,12,8,2.20043623858063e-11,3.64854332719055e-07,7,0.583333333333333,0.333333333333333,21,"GO:0034605","BP","cellular response to heat","Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a heat stimulus, a temperature stimulus above the optimal temperature for that organism."
"GO:0031072","32",12,12,9,4.56063803560329e-11,7.56199392683382e-07,6,0.5,0.5,12,"GO:0031072","MF","heat shock protein binding","Interacting selectively and non-covalently with a heat shock protein, any protein synthesized or activated in response to heat shock."
"GO:0090083","32",12,12,10,2.12044443743566e-09,3.51590892171207e-05,4,0.333333333333333,1,4,"GO:0090083","BP","regulation of inclusion body assembly","Any process that modulates the rate, frequency, or extent of inclusion body assembly. Inclusion body assembly is the aggregation, arrangement and bonding together of a set of components to form an inclusion body."
"GO:0005811","33",12,12,1,7.3291382369428e-08,0.00121524441106748,4,0.333333333333333,0.571428571428571,7,"GO:0005811","CC","lipid particle","An intracellular non-membrane-bounded organelle comprising a matrix of coalesced lipids surrounded by a phospholipid monolayer. May include associated proteins."
"GO:0006094","33",12,12,2,4.34266290013094e-07,0.00720056935470712,4,0.333333333333333,0.4,10,"GO:0006094","BP","gluconeogenesis","The formation of glucose from noncarbohydrate precursors, such as pyruvate, amino acids and glycerol."
"GO:0019319","33",12,12,3,4.34266290013094e-07,0.00720056935470712,4,0.333333333333333,0.4,10,"GO:0019319","BP","hexose biosynthetic process","The chemical reactions and pathways resulting in the formation of hexose, any monosaccharide with a chain of six carbon atoms in the molecule."
"GO:0006629","33",12,12,4,7.78109223234629e-07,0.0129018290304534,8,0.666666666666667,0.0615384615384615,130,"GO:0006629","BP","lipid metabolic process","The chemical reactions and pathways involving lipids, compounds soluble in an organic solvent but not, or sparingly, in an aqueous solvent. Includes fatty acids; neutral fats, other fatty-acid esters, and soaps; long-chain (fatty) alcohols and waxes; sphingoids and other long-chain bases; glycolipids, phospholipids and sphingolipids; and carotenes, polyprenols, sterols, terpenes and other isoprenoids."
"GO:0016042","33",12,12,5,2.74987785775371e-06,0.0455957247594143,5,0.416666666666667,0.147058823529412,34,"GO:0016042","BP","lipid catabolic process","The chemical reactions and pathways resulting in the breakdown of lipids, compounds soluble in an organic solvent but not, or sparingly, in an aqueous solvent."
"GO:0006006","33",12,12,6,9.60786801861359e-06,0.159308059616632,4,0.333333333333333,0.2,20,"GO:0006006","BP","glucose metabolic process","The chemical reactions and pathways involving glucose, the aldohexose gluco-hexose. D-glucose is dextrorotatory and is sometimes known as dextrose; it is an important source of energy for living organisms and is found free as well as combined in homo- and hetero-oligosaccharides and polysaccharides."
"GO:0005996","33",12,12,7,1.18187996894056e-05,0.195967517650035,4,0.333333333333333,0.19047619047619,21,"GO:0005996","BP","monosaccharide metabolic process","The chemical reactions and pathways involving monosaccharides, the simplest carbohydrates. They are polyhydric alcohols containing either an aldehyde or a keto group and between three to ten or more carbon atoms. They form the constitutional repeating units of oligo- and polysaccharides."
"GO:0019318","33",12,12,8,1.18187996894056e-05,0.195967517650035,4,0.333333333333333,0.19047619047619,21,"GO:0019318","BP","hexose metabolic process","The chemical reactions and pathways involving a hexose, any monosaccharide with a chain of six carbon atoms in the molecule."
"GO:0016051","33",12,12,9,1.43846351383816e-05,0.238511635229505,4,0.333333333333333,0.181818181818182,22,"GO:0016051","BP","carbohydrate biosynthetic process","The chemical reactions and pathways resulting in the formation of carbohydrates, any of a group of organic compounds based of the general formula Cx(H2O)y."
"GO:00108762","33",12,12,10,0.000166580697044313,1,4,0.333333333333333,0.1,40,"GO:0010876","BP","lipid localization","Any process in which a lipid is transported to, or maintained in, a specific location."
"GO:0042582","34",8,8,1,9.21772189994762e-08,0.00152839046823032,3,0.375,1,3,"GO:0042582","CC","azurophil granule","Primary lysosomal granule found in neutrophil granulocytes. Contains a wide range of hydrolytic enzymes and is released into the extracellular fluid."
"GO:0050832","34",8,8,2,1.08735314579802e-05,0.180294025104769,3,0.375,0.3,10,"GO:0050832","BP","defense response to fungus","Reactions triggered in response to the presence of a fungus that act to protect the cell or organism."
"GO:0009620","34",8,8,3,2.57254870305603e-05,0.42655430045372,3,0.375,0.230769230769231,13,"GO:0009620","BP","response to fungus","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus from a fungus."
"GO:0042742","34",8,8,4,0.000105912762163949,1,4,0.5,0.0701754385964912,57,"GO:0042742","BP","defense response to bacterium","Reactions triggered in response to the presence of a bacterium that act to protect the cell or organism."
"GO:0050830","34",8,8,5,0.000177204828957867,1,3,0.375,0.125,24,"GO:0050830","BP","defense response to Gram-positive bacterium","Reactions triggered in response to the presence of a Gram-positive bacterium that act to protect the cell or organism."
"GO:0044117","34",8,8,6,0.000489768984390166,1,2,0.25,0.285714285714286,7,"GO:0044117","BP","growth of symbiont in host","The increase in size or mass of an organism, occurring within the cells or tissues of the host organism. This may (but not necessarily) include a filamentous growth form, and also can include secretion of proteases and lipases to break down host tissue. The host is defined as the larger of the organisms involved in a symbiotic interaction."
"GO:00056151","34",8,8,7,0.000507486824791473,1,6,0.75,0.0226415094339623,265,"GO:0005615","CC","extracellular space","That part of a multicellular organism outside the cells proper, usually taken to be outside the plasma membranes, and occupied by fluid."
"GO:0031640","34",8,8,8,0.000651325574039919,1,2,0.25,0.25,8,"GO:0031640","BP","killing of cells of other organism","Any process in an organism that results in the killing of cells of another organism, including in some cases the death of the other organism. Killing here refers to the induction of death in one cell by another cell, not cell-autonomous death due to internal or other environmental conditions."
"GO:00985421","34",8,8,9,0.000958221529185589,1,4,0.5,0.04,100,"GO:0098542","BP","defense response to other organism","Reactions triggered in response to the presence of another organism that act to protect the cell or organism from damage caused by that organism."
"GO:0009617","34",8,8,10,0.00168955009940551,1,4,0.5,0.0344827586206897,116,"GO:0009617","BP","response to bacterium","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus from a bacterium."
